iyear,imonth,iday,country,latitude,longitude,attacktype1,targtype1,natlty1,gname,weaptype1,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,ransom,ransomamt,ransompaid
2013,10,9,95,35.323789,43.772096,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,10,9,95,35.323789,43.772096,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,10,9,95,35.323789,43.772096,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,10,9,95,35.323789,43.772096,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,10,9,95,35.323789,43.772096,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,10,9,95,35.323789,43.772096,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,10,10,4,35.030699,71.354134,3,4,4,Taliban,6,4,4,0,0,0,,,,
2013,10,10,4,33.307577,69.867157,3,4,422,Taliban,6,0,0,4,0,0,,,,
2013,10,10,182,-0.360278,42.548778,3,4,182,Al-Shabaab,6,2,0,,0,0,,,,
2013,10,10,182,-0.360278,42.548778,3,4,422,Al-Shabaab,6,,0,0,0,0,,,,
2013,10,10,182,3.816667,42.55,2,14,182,Al-Shabaab,9,1,0,0,0,0,,,,
2013,10,12,4,34.426456,70.450206,3,3,4,Taliban,6,3,1,8,0,0,,,,
2013,10,12,4,34.340449,63.752884,2,3,4,Taliban,5,3,0,1,0,0,,,,
2013,10,12,4,35.51078,71.00575,3,14,4,Taliban,6,7,0,9,0,0,,,,
2013,10,12,4,34.910931,71.127398,6,14,4,Taliban,13,2,0,0,0,1,2,0,,
2013,10,13,200,35.861589,36.803857,6,12,422,Islamic State of Iraq and the Levant (ISIL),5,,0,,0,1,7,0,,
2013,10,13,147,11.518889,13.684167,3,14,147,Boko Haram,6,13.33,13.33,,,0,,,,
2013,10,13,147,11.08666,13.692019,9,14,147,Boko Haram,13,13.33,13.33,,,0,,,,
2013,10,13,147,11.210278,13.793333,9,14,147,Boko Haram,13,13.34,13.34,,,0,,,,
2013,10,13,4,31.32762,65.95002,3,3,4,Taliban,6,4,0,0,0,0,,,,
2013,10,12,4,33.428297,66.214583,9,3,4,Taliban,13,10.5,4,6,6,0,,,,
2013,10,12,4,33.428297,66.214583,9,3,4,Taliban,13,10.5,4,6,6,0,,,,
2013,10,13,65,8.984457,38.807635,3,14,65,Al-Shabaab,6,2,2,0,0,0,,,,
2013,10,13,4,34.944168,69.273331,3,4,422,Taliban,6,0,0,0,0,0,,,,
2013,10,13,4,32.927129,66.141526,3,14,4,Taliban,6,2,2,0,0,0,,,,
2013,10,13,45,11.531598,-72.275019,3,19,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,0,0,0,,,,
2013,10,13,4,31.583056,64.369167,3,14,4,Taliban,6,0,0,5,0,0,,,,
2013,10,13,4,34.873293,71.150739,3,4,422,Taliban,6,2,0,5,0,0,,,,
2013,10,13,182,2.033333,45.35,2,4,182,Al-Shabaab,5,,,,,0,,,,
2013,10,14,160,8.893579,126.306719,7,1,160,New People's Army (NPA),9,0,0,0,0,0,,,,
2013,10,15,4,34.283333,62.616667,3,14,4,Taliban,6,0,0,8,0,0,,,,
2013,10,15,45,7.290578,-75.391521,2,19,45,Revolutionary Armed Forces of Colombia (FARC),5,1,0,5,0,0,,,,
2013,10,16,4,35.411438,71.336533,2,3,4,Taliban,6,1,0,3,0,0,,,,
2013,10,15,4,34.752731,63.096748,6,3,4,Taliban,13,,0,,0,1,2,0,,
2013,10,16,182,2.039593,45.349102,9,4,182,Al-Shabaab,13,,,,,0,,,,
2013,10,17,182,1.854992,44.813004,3,4,182,Al-Shabaab,6,,0,,0,0,,,,
2013,10,17,182,1.808324,44.694389,3,4,182,Al-Shabaab,6,,0,,0,0,,,,
2013,10,17,104,0.109684,40.315028,2,1,104,Al-Shabaab,5,0,0,6,0,0,,,,
2013,10,18,45,,,6,3,45,Revolutionary Armed Forces of Colombia (FARC),13,0,0,0,0,1,1,0,,
2013,10,17,182,1.854992,44.813004,3,3,182,Al-Shabaab,6,0,0,1,0,0,,,,
2013,10,18,4,34.526365,69.191383,3,4,422,Taliban,6,3,1,4,0,0,,,,
2013,10,18,45,5.245764,-76.821361,6,3,45,Revolutionary Armed Forces of Colombia (FARC),5,0,0,0,0,1,4,0,,
2013,10,19,182,4.735972,45.203972,3,4,422,Al-Shabaab,6,16,1,33,0,0,,,,
2013,10,19,4,36.102628,65.38071,6,3,4,Taliban,5,2,0,,0,1,1,0,,
2013,10,19,4,30.194004,64.150932,3,14,4,Taliban,6,0,0,9,0,0,,,,
2013,10,20,147,12.203506,14.01755,2,14,147,Boko Haram,5,19,0,0,0,0,,,,
2013,10,20,4,31.6364,64.243576,3,4,422,Taliban,6,2,1,,0,0,,,,
2013,10,20,4,31.008056,66.398056,2,3,4,Taliban,5,12,10,,,0,,,,
2013,10,20,4,37.011803,66.348791,2,14,4,Taliban,5,1,0,0,0,0,,,,
2013,10,21,160,6.833333,124.883333,3,4,160,New People's Army (NPA),6,8,0,1,0,0,,,,
2013,10,21,160,6.911132,125.037632,3,4,160,New People's Army (NPA),6,1,0,4,0,0,,,,
2013,10,21,95,33.35,43.783333,5,3,95,Islamic State of Iraq and the Levant (ISIL),6,4,2,4,0,1,4,0,,
2013,10,21,4,35.560954,68.814751,3,3,4,Taliban,6,2,0,4,0,0,,,,
2013,10,21,4,34.874373,68.821107,3,4,4,Taliban,6,2,0,8,0,0,,,,
2013,10,21,4,32.689845,62.732388,3,4,4,Taliban,6,6,0,0,0,0,,,,
2013,10,21,147,11.72805,13.298986,2,17,147,Boko Haram,6,5,0,0,0,0,,,,
2013,10,21,147,11.653917,13.416795,2,17,147,Boko Haram,6,5,0,0,0,0,,,,
2013,10,21,95,33.747758,45.552322,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,1,1,0,0,0,,,,
2013,10,21,182,2.064722,45.353889,2,4,182,Al-Shabaab,5,1,0,0,0,0,,,,
2013,10,22,45,11.354774,-72.520483,3,21,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,0,0,0,,,,
2013,10,22,147,11.48383,12.3138,2,14,147,Boko Haram,6,18,0,12,0,0,,,,
2013,10,21,160,7.353767,125.147445,6,1,160,New People's Army (NPA),5,1,0,0,0,1,1,0,,
2013,10,22,4,31.665015,65.495156,2,3,4,Taliban,5,3,0,0,0,0,,,,
2013,10,22,4,36.079561,64.905955,2,3,4,Taliban,5,9,8,0,0,0,,,,
2013,10,23,4,32.398516,62.119217,6,2,4,Taliban,5,1,0,0,0,1,1,0,,
2013,10,23,4,36.180147,68.745389,2,3,4,Taliban,6,5,4,10,7,0,,,,
2013,10,23,4,34.284453,69.881179,3,2,4,Taliban,6,2,0,3,0,0,,,,
2013,10,23,95,33.927271,44.773299,3,4,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,10,24,4,35.613767,63.338699,2,3,4,Taliban,5,6,2,5,2,0,,,,
2013,10,24,160,8.052686,125.731745,2,4,160,New People's Army (NPA),5,,,1,,0,,,,
2013,10,24,160,8.052686,125.731745,6,14,160,New People's Army (NPA),5,0,0,0,0,1,6,0,,
2013,10,24,4,32.761484,68.392382,3,20,,Taliban,6,4,4,0,0,0,,,,
2013,10,24,147,11.74886,11.96603,2,4,147,Boko Haram,6,20.83,15.83,,,0,,,,
2013,10,24,147,11.74886,11.96603,2,3,147,Boko Haram,6,20.83,15.83,,,0,,,,
2013,10,24,147,11.74886,11.96603,2,3,147,Boko Haram,6,20.83,15.83,,,0,,,,
2013,10,24,147,11.74886,11.96603,2,3,147,Boko Haram,6,20.83,15.83,,,0,,,,
2013,10,24,147,11.74886,11.96603,2,3,147,Boko Haram,6,20.84,15.84,,,0,,,,
2013,10,24,147,11.74886,11.96603,2,1,147,Boko Haram,6,20.84,15.84,,,0,,,,
2013,10,24,4,36.807231,65.924772,2,4,4,Taliban,5,2,0,0,0,0,,,,
2013,10,23,182,4.746585,43.943679,9,4,182,Al-Shabaab,13,5,,,,0,,,,
2013,10,25,147,10.516667,7.433333,2,3,147,Boko Haram,5,1,0,2,0,0,,,,
2013,10,25,182,2.04927,45.319886,3,4,182,Al-Shabaab,6,2,0,,0,0,,,,
2013,10,26,4,34.65554,61.199471,6,12,422,Taliban,5,0,0,0,0,1,5,-9,,
2013,10,26,4,33.551708,68.420464,3,2,4,Taliban,6,0,0,0,0,0,,,,
2013,10,26,4,35.833844,64.525833,2,3,4,Taliban,5,2,0,1,0,0,,,,
2013,10,26,182,1.876646,44.247902,9,4,182,Al-Shabaab,13,,,,,0,,,,
2013,10,27,147,11.415747,14.238104,2,4,147,Boko Haram,6,4,0,0,0,0,,,,
2013,10,26,182,4.054722,43.245833,6,14,182,Al-Shabaab,13,,0,,0,1,3,0,,
2013,10,27,4,33.328804,68.418564,3,14,4,Taliban,6,18,0,5,0,0,,,,
2013,10,27,4,34.528937,69.173586,3,4,4,Taliban,6,1,0,5,0,0,,,,
2013,10,27,4,34.878511,63.340243,7,2,4,Taliban,5,0,0,0,0,0,,,,
2013,10,28,160,12.60775,124.057775,2,2,160,New People's Army (NPA),5,0,0,0,0,0,,,,
2013,10,28,4,33.690814,69.049616,2,3,4,Taliban,5,5,5,2,0,0,,,,
2013,10,29,4,35.403071,65.951199,3,4,4,Taliban,6,3,1,,,0,,,,
2013,10,29,182,1.854722,44.628333,3,4,422,Al-Shabaab,6,,,,,0,,,,
2013,10,29,182,-0.374819,42.461409,9,4,422,Al-Shabaab,13,4,4,0,0,0,,,,
2013,10,30,160,8.380612,124.704159,7,1,160,New People's Army (NPA),8,0,0,0,0,0,,,,
2013,10,30,4,31.611439,65.625705,2,3,4,Taliban,5,1,0,1,0,0,,,,
2013,10,30,4,33.307049,62.136421,2,3,4,Taliban,5,5,0,1,0,0,,,,
2013,10,30,4,32.89864,69.27371,9,3,4,Taliban,13,2,1,5,4,0,,,,
2013,10,30,4,31.613627,65.702995,3,2,4,Taliban,6,0,0,0,0,0,,,,
2013,10,30,182,2.026358,45.320465,3,1,209,Al-Shabaab,6,1,1,0,0,0,,,,
2013,10,30,4,34.108171,68.578686,3,14,4,Taliban,6,4,0,1,0,0,,,,
2013,10,31,95,34.88562,44.639339,3,14,95,Islamic State of Iraq and the Levant (ISIL),6,3,0,16.5,0,0,,,,
2013,10,31,95,34.88562,44.639339,3,14,95,Islamic State of Iraq and the Levant (ISIL),6,4,1,16.5,0,0,,,,
2013,10,31,4,35.403071,65.951199,2,4,4,Taliban,5,5,2,12,,0,,,,
2013,10,31,182,-0.360278,42.548778,1,2,182,Al-Shabaab,6,0,0,0,0,0,,,,
2013,10,31,147,11.518889,13.684167,2,1,147,Boko Haram,5,27,0,12,0,0,,,,
2013,11,1,4,32.743538,69.296856,3,4,4,Taliban,6,6,2,3,,0,,,,
2013,11,2,147,11.153746,13.728327,2,14,147,Boko Haram,5,30,0,,0,0,,,,
2013,11,2,147,11.649722,14.1025,9,19,147,Boko Haram,13,13,0,0,0,0,,,,
2013,11,2,160,13.098262,123.709857,3,4,160,New People's Army (NPA),6,0,0,6,2,0,,,,
2013,11,3,4,36.168923,66.081734,3,3,4,Taliban,6,0,0,5,0,0,,,,
2013,11,4,45,3.379958,-74.042712,3,3,45,Revolutionary Armed Forces of Colombia (FARC),6,1,0,0,0,0,,,,
2013,11,4,45,2.519177,-76.39286,2,3,45,Revolutionary Armed Forces of Colombia (FARC),5,0,0,0,0,0,,,,
2013,11,4,45,2.519177,-76.39286,2,4,45,Revolutionary Armed Forces of Colombia (FARC),5,0,0,0,0,0,,,,
2013,11,4,4,36.680279,69.112038,3,14,4,Taliban,6,1,1,0,0,0,,,,
2013,11,4,4,36.618283,65.796318,3,14,4,Taliban,6,0,0,0,0,0,,,,
2013,11,4,4,34.291389,70.378611,2,2,4,Taliban,5,1,0,0,0,0,,,,
2013,11,4,4,34.258343,70.786091,2,14,4,Taliban,5,1,0,1,0,0,,,,
2013,11,4,182,-0.360488,42.548747,9,4,422,Al-Shabaab,13,,,,,0,,,,
2013,11,5,4,31.012631,66.39822,3,3,4,Taliban,6,1,1,0,0,0,,,,
2013,11,5,95,33.350032,43.782892,3,4,95,Islamic State of Iraq and the Levant (ISIL),6,1,0,2,0,0,,,,
2013,11,5,95,36.34,43.13,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,3,0,0,0,0,,,,
2013,11,5,95,35.456196,44.384336,3,10,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,5,0,0,,,,
2013,11,5,95,34.595041,43.919777,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,1,0,4,0,0,,,,
2013,11,5,95,33.75,44.633333,2,4,95,Islamic State of Iraq and the Levant (ISIL),5,1,0,0,0,0,,,,
2013,11,6,45,2.838804,-77.618866,3,3,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,0,0,0,,,,
2013,11,6,4,32.25462,67.185974,9,3,4,Taliban,13,3,3,0,0,0,,,,
2013,11,6,160,7.466943,125.961685,6,1,160,New People's Army (NPA),13,0,0,0,0,1,2,0,,
2013,11,7,4,33.337747,69.919029,3,2,4,Taliban,6,3,0,6,0,0,,,,
2013,11,7,182,1.722171,44.769288,2,8,182,Al-Shabaab,5,1,0,0,0,0,,,,
2013,11,7,4,34.526359,69.171188,3,2,4,Taliban,6,0,0,0,0,0,,,,
2013,11,8,4,32.10575,66.90833,3,19,4,Taliban,6,8,0,3,0,0,,,,
2013,11,8,182,2.035384,45.337443,3,1,182,Al-Shabaab,6,4,0,15,0,0,,,,
2013,11,8,182,11.279595,49.183018,2,3,182,Al-Shabaab,5,3,1,2,,0,,,,
2013,11,8,182,11.279595,49.183018,3,2,182,Al-Shabaab,6,0,0,0,0,0,,,,
2013,11,9,4,32.812872,67.767124,6,2,4,Taliban,13,,0,,0,1,4,-9,,
2013,11,9,4,36.33187,68.763628,6,2,4,Taliban,5,2,0,0,0,1,1,0,,
2013,11,10,4,31.784874,64.698129,2,4,4,Taliban,5,2.5,2.5,6.5,4.5,0,,,,
2013,11,10,4,31.72807,64.710282,2,4,4,Taliban,5,2.5,2.5,6.5,4.5,0,,,,
2013,11,10,95,31.988423,44.924269,3,14,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,,0,0,,,,
2013,11,9,4,33.894321,68.760137,3,3,4,Taliban,6,1,0,0,0,0,,,,
2013,11,10,4,31.391158,65.598507,3,20,,Taliban,6,1,1,0,0,0,,,,
2013,11,11,182,2.03333,45.35,2,4,182,Al-Shabaab,5,,,,,0,,,,
2013,11,11,182,8.399055,48.484338,3,2,182,Al-Shabaab,6,0,0,0,0,0,,,,
2013,11,11,4,36.665,65.752,2,3,4,Taliban,5,2,2,5,3,0,,,,
2013,11,11,160,7.117042,125.021423,3,4,160,New People's Army (NPA),6,7,0,1,0,0,,,,
2013,11,11,160,7.117042,125.021423,3,4,160,New People's Army (NPA),6,1,0,4,0,0,,,,
2013,11,13,37,11.00346,13.94109,6,15,37,Boko Haram,5,0,0,0,0,1,1,0,,
2013,11,13,4,30.666266,65.021667,9,3,4,Taliban,13,7,7,1,0,0,,,,
2013,11,11,147,10.868252,13.250991,2,14,147,Boko Haram,5,4.33,0.5,,,0,,,,
2013,11,11,147,10.983832,13.350346,2,14,147,Boko Haram,5,4.33,0.5,,,0,,,,
2013,11,11,147,11.089722,13.688376,2,14,147,Boko Haram,5,4.33,0.5,,,0,,,,
2013,11,11,147,10.88333,13.31667,2,14,147,Boko Haram,5,4.33,0.5,,,0,,,,
2013,11,11,147,10.686149,13.269597,2,14,147,Boko Haram,5,4.34,0.5,,,0,,,,
2013,11,11,147,10.750499,13.215161,2,14,147,Boko Haram,5,4.34,0.5,,,0,,,,
2013,11,13,4,32.939539,65.640135,3,14,4,Taliban,6,1,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.647669,71.02922,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,13,4,34.643368,71.026005,7,3,4,Taliban,8,0,0,0,0,0,,,,
2013,11,14,153,30.925016,66.46149,2,3,4,Taliban,5,2,0,0,0,0,,,,
2013,11,14,45,11.000639,-72.756321,2,4,45,Revolutionary Armed Forces of Colombia (FARC),5,1,0,2,0,0,,,,
2013,11,14,4,32.265943,65.053039,3,14,4,Taliban,6,2,0,0,0,0,,,,
2013,11,15,182,2.033333,45.35,1,4,182,Al-Shabaab,5,,0,,0,0,,,,
2013,11,15,45,0.281867,-76.930397,3,3,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,2,0,0,,,,
2013,11,15,45,3.253279,-76.228219,3,4,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,2,0,0,,,,
2013,11,16,4,34.528455,69.171703,3,14,4,Taliban,6,14,1,29,0,0,,,,
2013,11,16,4,34.434167,70.447778,3,3,4,Taliban,6,0,0,9,0,0,,,,
2013,11,16,182,2.033333,45.35,2,4,182,Al-Shabaab,5,3,0,0,0,0,,,,
2013,11,16,4,32.191878,67.189449,6,3,4,Taliban,9,6,0,0,0,1,6,0,,
2013,11,16,160,7.894017,126.034033,7,1,160,New People's Army (NPA),13,0,0,0,0,0,,,,
2013,11,16,160,7.894017,126.034033,7,1,160,New People's Army (NPA),13,0,0,0,0,0,,,,
2013,11,16,160,7.894017,126.034033,7,1,160,New People's Army (NPA),13,0,0,0,0,0,,,,
2013,11,16,160,7.334205,126.097813,6,14,160,New People's Army (NPA),13,0,0,0,0,1,1,0,,
2013,11,17,4,33.24443,68.955581,3,8,4,Taliban,6,0,0,3,0,0,,,,
2013,11,18,4,32.824788,68.504455,3,14,4,Taliban,6,7,0,3,0,0,,,,
2013,11,18,182,3.127189,43.703485,3,4,422,Al-Shabaab,6,4,,0,0,0,,,,
2013,11,18,160,7.817506,123.283548,2,4,160,New People's Army (NPA),5,0,0,1,0,0,,,,
2013,11,18,95,36.333994,43.142607,1,3,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,13,0,0,,,,
2013,11,18,95,34.604328,43.68557,3,2,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,1,0,0,,,,
2013,11,19,182,4.735708,45.203254,3,3,182,Al-Shabaab,6,28,10,,0,0,,,,
2013,11,19,45,2.046455,-76.917458,3,3,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,2,0,0,,,,
2013,11,19,182,2.038266,45.33722,9,14,182,Al-Shabaab,13,,0,,0,0,,,,
2013,11,19,160,8.230461,123.006845,7,1,160,New People's Army (NPA),5,0,0,0,0,0,,,,
2013,11,19,160,7.351463,126.155,9,4,160,New People's Army (NPA),13,0,0,0,0,0,,,,
2013,11,20,4,31.505678,64.090065,1,3,4,Taliban,5,1,0,1,0,0,,,,
2013,11,20,4,32.821037,67.745792,3,4,4,Taliban,6,1,1,0,0,0,,,,
2013,11,20,4,31.614943,65.705768,1,3,4,Taliban,6,1,1,0,0,0,,,,
2013,11,20,4,31.616258,65.708145,3,1,4,Taliban,6,4,1,19,0,0,,,,
2013,11,20,200,34.024785,36.735271,3,4,200,Islamic State of Iraq and the Levant (ISIL),6,4.5,1,2.5,0,0,,,,
2013,11,20,200,34.024785,36.735271,3,4,200,Islamic State of Iraq and the Levant (ISIL),6,4.5,1,2.5,0,0,,,,
2013,11,20,200,34.090554,36.765047,3,1,200,Islamic State of Iraq and the Levant (ISIL),6,2,2,1,,0,,,,
2013,11,20,4,35.564601,64.431892,3,4,4,Taliban,6,10,8,8,,0,,,,
2013,11,24,147,11.15782,12.76046,2,14,147,Boko Haram,5,12,0,,0,0,,,,
2013,11,21,4,34.990621,70.91245,9,3,4,Taliban,13,0,0,11,0,0,,,,
2013,11,21,45,2.971842,-76.267204,9,3,45,Revolutionary Armed Forces of Colombia (FARC),13,0,0,1,0,0,,,,
2013,11,22,4,34.252676,70.613708,2,10,4,Taliban,5,0,0,1,0,0,,,,
2013,11,22,4,35.5938,63.335419,9,4,4,Taliban,13,8,6,23,10,0,,,,
2013,11,22,95,34.929307,43.493701,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,,0,,0,0,,,,
2013,11,22,95,34.929307,43.493701,9,3,95,Islamic State of Iraq and the Levant (ISIL),13,6,,,,0,,,,
2013,11,23,182,2.033333,45.35,1,2,182,Al-Shabaab,5,1,0,0,0,0,,,,
2013,11,23,95,34.88562,44.639339,3,15,95,Islamic State of Iraq and the Levant (ISIL),6,5.5,1,20,0,0,,,,
2013,11,23,160,8.072572,125.95542,2,4,160,New People's Army (NPA),5,0,0,0,0,0,,,,
2013,11,23,95,34.884205,44.628744,3,15,95,Islamic State of Iraq and the Levant (ISIL),6,5.5,1,20,0,0,,,,
2013,11,24,4,34.432116,70.448086,3,4,4,Taliban,6,2,0,1,0,0,,,,
2013,11,24,147,11.105474,13.673832,2,14,147,Boko Haram,5,,0,,0,0,,,,
2013,11,24,147,11.07313,13.711096,2,14,147,Boko Haram,5,,0,,0,0,,,,
2013,11,24,160,10.030048,123.231727,2,4,160,New People's Army (NPA),5,1,1,0,0,0,,,,
2013,11,24,160,13.102385,123.511992,6,14,160,New People's Army (NPA),5,1,0,0,0,1,1,0,,
2013,11,25,182,2.716193,44.511605,3,4,422,Al-Shabaab,6,0,0,0,0,0,,,,
2013,11,25,182,-0.359285,42.544899,3,4,182,Al-Shabaab,6,1,0,6,0,0,,,,
2013,11,25,95,33.325,44.422,3,1,95,Islamic State of Iraq and the Levant (ISIL),6,9,0,18,0,0,,,,
2013,11,25,95,33.325,44.422,3,1,95,Islamic State of Iraq and the Levant (ISIL),6,9,1,19,0,0,,,,
2013,11,25,4,35.03,71.354221,3,8,4,Taliban,6,0,0,4,0,0,,,,
2013,11,26,4,33.073706,68.476295,3,14,4,Taliban,6,1,0,1,0,0,,,,
2013,11,26,160,6.059196,124.921614,5,1,160,New People's Army (NPA),5,0,0,0,0,1,1,0,,
2013,11,21,4,32.918791,66.145506,6,2,4,Taliban,5,2,0,0,0,1,2,0,,
2013,11,26,4,34.691945,70.143371,2,3,4,Taliban,5,2,2,4,0,0,,,,
2013,11,26,200,35.832549,36.74704,6,10,209,Islamic State of Iraq and the Levant (ISIL),13,0,0,0,0,1,1,0,,
2013,11,26,4,33.2092,68.415431,3,19,4,Taliban,6,0,0,0,0,0,,,,
2013,11,26,159,-11.431789,-74.4848,2,4,159,Shining Path (SL),5,1,0,0,0,0,,,,
2013,11,26,45,3.888318,-77.06756,3,21,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,0,0,0,,,,
2013,11,26,45,3.888318,-77.06756,3,21,45,Revolutionary Armed Forces of Colombia (FARC),6,0,0,0,0,0,,,,
2013,11,27,147,12.87324,11.04634,2,14,147,Boko Haram,5,1,0,0,0,0,,,,
2013,11,27,4,36.079561,64.905955,2,12,422,Taliban,5,6,0,1,0,0,,,,
2013,11,27,4,31.540395,65.499065,3,19,4,Taliban,6,3,0,1,0,0,,,,
2013,11,28,160,12.256057,123.742061,2,4,160,New People's Army (NPA),5,1,0,0,0,0,,,,
2013,11,28,4,34.0894,70.683,3,14,4,Taliban,6,1,0,2,0,0,,,,
2013,11,28,4,34.0894,70.683,3,14,4,Taliban,6,2,0,8,0,0,,,,
2013,11,28,95,31.947501,45.021544,3,20,95,Islamic State of Iraq and the Levant (ISIL),6,0,0,0,0,0,,,,
2013,11,28,182,2.779437,45.499957,3,4,182,Al-Shabaab,6,1,0,3,0,0,,,,
2013,11,28,147,10.5726,12.15829,2,14,147,Boko Haram,5,19,2,,0,0,,,,
2013,11,28,4,35.598206,64.763659,2,3,4,Taliban,5,5,4,8,6,0,,,,
2013,11,28,95,33.691582,44.439841,6,4,95,Islamic State of Iraq and the Levant (ISIL),5,18,0,0,0,1,18,0,,
2013,11,28,200,35.737383,36.683591,6,10,200,Islamic State of Iraq and the Levant (ISIL),9,0,0,1,0,1,1,0,,
2013,11,29,182,0.515556,42.073333,2,4,422,Al-Shabaab,5,,,,,0,,,,
2013,11,29,4,31.386468,65.986204,3,4,422,Taliban,6,2,1,7,0,0,,,,
2013,11,30,182,2.03333,45.35,1,2,182,Al-Shabaab,5,1,0,0,0,0,,,,
2013,11,30,147,12.787081,13.876648,2,14,147,Boko Haram,5,7,0,15,0,0,,,,
2013,12,1,182,3.312467,43.471703,9,4,182,Al-Shabaab,13,0,0,1,,0,,,,
2013,12,1,182,3.144033,43.469633,9,4,422,Al-Shabaab,13,,,,,0,,,,
2013,12,1,160,8.019781,124.789918,2,14,160,New People's Army (NPA),5,3,0,0,0,0,,,,
2013,12,1,4,32.311872,64.811084,3,14,4,Taliban,6,4,0,0,0,0,,,,
2013,12,2,182,3.183333,43.4,9,9,182,Al-Shabaab,13,0,0,0,0,0,,,,
2013,12,2,147,11.842615,13.160267,2,4,147,Boko Haram,5,26,24,,,0,,,,
2013,12,2,4,34.366667,68.8,3,3,4,Taliban,6,5,1,17,0,0,,,,
2013,12,2,147,11.836831,13.155363,2,4,147,Boko Haram,5,,,,,0,,,,
2013,12,2,147,11.832994,13.150364,2,1,147,Boko Haram,6,4,0,0,0,0,,,,
2013,12,2,147,11.836831,13.155363,2,1,147,Boko Haram,6,,0,,0,0,,,,
2013,12,2,147,11.842615,13.160267,2,3,147,Boko Haram,6,,,,,0,,,,
2013,12,2,147,11.842615,13.160267,2,4,147,Boko Haram,6,,,,,0,,,,
2013,12,2,147,11.854766,13.084909,2,6,147,Boko Haram,5,,,,,0,,,,
2013,12,2,4,35.650269,63.303184,2,4,4,Taliban,5,40,40,8,,0,,,,
2013,12,3,182,2.037026,45.346361,2,2,182,Al-Shabaab,5,2,2,0,0,0,,,,
2013,12,3,182,3.144033,43.469633,3,4,422,Al-Shabaab,6,3,0,0,0,0,,,,
2013,12,3,182,2.686176,41.441251,3,4,182,Al-Shabaab,6,3,0,7,0,0,,,,
2013,12,2,45,3.75,-75.583333,2,4,45,Revolutionary Armed Forces of Colombia (FARC),6,2,0,2,0,0,,,,
2013,12,3,4,31.705032,65.689628,3,3,4,Taliban,6,3,0,3,0,0,,,,
2013,12,3,4,31.52112,64.1176,3,14,4,Taliban,6,2,0,10,0,0,,,,
2013,12,3,4,31.823601,64.564087,3,14,4,Taliban,6,4,0,2,0,0,,,,
2013,12,4,182,2.10977,45.15497,2,4,422,Al-Shabaab,5,4,3,3,0,0,,,,
2013,12,5,4,31.499439,65.000724,3,4,422,Taliban,6,1,1,29,0,0,,,,
2013,12,4,95,35.46883,44.39098,3,3,95,Islamic State of Iraq and the Levant (ISIL),6,11,1,75,0,0,,,,
2013,12,4,95,35.46883,44.39098,5,1,95,Islamic State of Iraq and the Levant (ISIL),6,3,3,0,0,1,11,0,,
2013,12,4,200,35.833402,36.696653,6,10,95,Islamic State of Iraq and the Levant (ISIL),5,1,0,0,0,1,1,0,,
2013,12,4,160,6.916944,125.086667,9,14,160,New People's Army (NPA),13,0,0,4,3,0,,,,
